









Frequency of observations in the selected location(s).:
Number of taxa: 	424

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Pied-billed Grebe	3.244E-4	0.0	5.531E-4	0.0023386	0.0044416	0.0010379	0.0054967	0.0045584	0.0093506	0.0321513	0.0588517	0.0888502	0.1455827	0.1644826	0.1328976	0.1049485	0.0548499	0.0471268	0.0387123	0.035308	0.0464164	0.0385233	0.0341014	0.0372578	0.0265193	0.0259128	0.0252193	0.0434174	0.0716418	0.0506446	0.0516236	0.0728477	0.0803698	0.1125475	0.1168831	0.1500615	0.1632653	0.1493861	0.1588652	0.2014742	0.1988218	0.1297388	0.0721649	0.0417933	0.0290581	0.0071878	0.0022901	6.549E-4	
Horned Grebe	0.0016218	0.0	5.531E-4	0.0	0.0158629	0.0041515	0.0039262	0.0045584	0.0150649	0.0297872	0.0444976	0.066899	0.1103277	0.0921826	0.0810458	0.0551312	0.0098152	3.04E-4	0.0	3.923E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0030418	8.658E-4	0.00492	0.0095238	0.0075034	0.0219858	0.0383292	0.0478645	0.0438079	0.0253767	0.0129179	0.004008	0.0026954	0.0038168	0.0013098	
Red-necked Grebe	3.244E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001039	0.0094563	0.0090909	0.0020906	0.0024886	0.0015	0.0	0.0	2.887E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017316	6.15E-4	6.803E-4	0.0	0.0070922	0.0250614	0.0139912	0.0050548	7.93E-4	0.0022796	0.0	0.0017969	7.634E-4	0.0	
Eared Grebe	0.0	0.0	0.0	0.0056127	0.035533	0.008822	0.0039262	0.0096866	0.0015	0.0014184	0.0	0.0	0.0	0.0	0.0	0.0	2.887E-4	6.081E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Horned/Eared Grebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.785E-4	3.484E-4	4.148E-4	0.0013556	0.0	0.0	2.887E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.803E-4	0.0	0.0	0.0	7.364E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grebe sp.	0.0	0.0	0.0	0.0	0.0	0.0	3.926E-4	0.0	0.0	0.0	0.0	0.0010453	8.295E-4	4.519E-4	4.357E-4	3.321E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.605E-4	0.0	6.15E-4	0.0	0.0	7.092E-4	0.0	0.0	0.0	7.93E-4	0.0	0.0	0.0	0.0	0.0	
Red-throated Loon	0.0	0.0	0.0	0.0	0.0139594	0.0103788	0.0	0.0	0.0	0.0	4.785E-4	0.0041812	0.0145168	0.0040669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Loon	0.0016218	0.0057143	5.531E-4	9.355E-4	0.0	0.0	0.0	5.698E-4	0.0015584	0.0052009	0.0205742	0.0912892	0.1347988	0.1468595	0.1189542	0.0730654	0.033776	0.0170265	0.0044825	0.0043154	0.0027304	0.0016051	0.0	0.0	0.001105	0.0023557	0.002193	0.0	0.0015	0.0018416	0.0015	0.0040754	0.0	0.0030418	0.0034632	0.001845	0.0020408	0.005457	0.0106383	0.0201474	0.0316642	0.0353833	0.0182395	0.0091185	0.002004	0.0017969	0.0030534	6.549E-4	
loon sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321E-4	2.887E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.003E-4	0.0	0.0	0.0015	5.094E-4	0.0	0.0	0.0	0.0	0.0	0.0	7.092E-4	0.0	7.364E-4	0.0016849	0.0023791	7.599E-4	0.0	0.0	0.0	0.0	
Manx Shearwater	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Magnificent Frigatebird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.914E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Double-crested Cormorant	6.487E-4	0.0	5.531E-4	4.677E-4	0.001269	5.189E-4	0.0	5.698E-4	0.001039	0.0170213	0.0559809	0.1017422	0.1542928	0.2489833	0.2618736	0.290269	0.2419169	0.2256005	0.2216789	0.2593174	0.2150171	0.1613162	0.1428571	0.1885246	0.1679558	0.1955241	0.2017544	0.2240896	0.2597015	0.2753223	0.3213988	0.3453897	0.3428165	0.3437262	0.3662338	0.3585486	0.3326531	0.319236	0.3028369	0.2348894	0.2010309	0.115417	0.0856463	0.0334347	0.0140281	0.0017969	7.634E-4	0.0026195	
Neotropic Cormorant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045296	0.0107839	0.0090375	0.0117647	0.0092992	0.0057737	0.0231073	0.00489	0.0204002	0.0354949	0.0216693	0.0258065	0.0312966	0.0243094	0.024735	0.0109649	0.017507	0.0189055	0.0119705	0.0174854	0.0112073	0.0128023	0.0114068	0.0103896	0.0123001	0.0095238	0.0047749	0.0035461	0.004914	0.0036819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cormorant sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.887E-4	0.0	0.0	3.923E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Glossy Ibis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Glossy/White-faced Ibis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051948	0.0	0.0	0.0	7.092E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
American Bittern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0135563	0.0095861	0.0102956	0.0077945	0.0042566	0.0061125	0.0031385	0.0027304	0.005618	0.0036866	0.0052161	0.0022099	0.0047114	0.0010965	0.0021008	0.00199	9.208E-4	0.0016653	0.0066225	7.112E-4	0.0015209	8.658E-4	0.00123	0.0054422	6.821E-4	0.0	9.828E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Bittern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031631	0.0013072	0.0036533	0.0202079	0.0228033	0.0228199	0.029031	0.0170648	0.0184591	0.0156682	0.0156483	0.0088398	0.0200236	0.0153509	0.0112045	0.0228856	0.0165746	0.0141549	0.0112073	0.012091	0.0038023	0.0017316	0.001845	0.0	0.0	0.0	0.0	7.364E-4	8.425E-4	0.0047581	0.0	0.0	0.0	0.0	0.0	
Yellow-crowned Night Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-crowned Night Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011396	0.0	0.0	4.785E-4	3.484E-4	4.148E-4	0.0063263	0.0104575	0.0129525	0.0092379	0.0118577	0.0110024	0.0117693	0.0177474	0.0160514	0.0248848	0.0327869	0.0287293	0.0376914	0.0307018	0.030112	0.039801	0.03407	0.0466278	0.0310749	0.0412518	0.0342205	0.0320346	0.0301353	0.029932	0.0136426	0.0106383	0.012285	0.0073638	0.0016849	0.0015	0.0030395	0.003006	0.0035939	0.0	0.0	
Little Blue Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.003E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017199	0.0243004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tricolored Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04E-4	0.0	0.0258925	0.0143345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snowy Egret	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028868	0.0015	0.0	0.0015	6.826E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.112E-4	0.0053232	0.0015	6.15E-4	0.0013605	6.821E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Green Heron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.038E-4	0.0069717	0.0322152	0.0606236	0.0808756	0.1234719	0.1506473	0.1406143	0.1155698	0.1299539	0.1654247	0.1292818	0.1590106	0.1403509	0.1603641	0.2129353	0.174954	0.2181515	0.2582781	0.2510669	0.1946768	0.1497835	0.098401	0.037415	0.0122783	0.0014184	9.828E-4	0.0	0.0016849	0.0	0.0	0.0	0.0	0.0	0.0	
Western Cattle-Egret	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.357E-4	0.0026569	0.0	0.0	0.0	0.0109847	0.0020478	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.828E-4	7.364E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Great Egret	0.0022705	5.195E-4	5.531E-4	4.677E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0100478	0.0264808	0.0680216	0.1075463	0.1106754	0.1371637	0.1694573	0.1574947	0.1646292	0.1714398	0.1931741	0.152488	0.1935484	0.1758569	0.158011	0.1955241	0.1798246	0.2002801	0.1890547	0.1767956	0.1656953	0.2022415	0.1827881	0.1908745	0.191342	0.196187	0.1421769	0.1105048	0.0737589	0.0422604	0.0184094	0.0050548	0.0023791	0.0022796	0.007014	0.0	7.634E-4	0.0013098	
Great Blue Heron	0.0330847	0.0405195	0.0414823	0.03087	0.0412437	0.0254281	0.0266981	0.0444444	0.0441558	0.0671395	0.0985646	0.1794425	0.217752	0.2693177	0.2849673	0.33909	0.3426674	0.3365765	0.3655257	0.3923107	0.3679181	0.3146067	0.3004608	0.3256334	0.3248619	0.3003534	0.3059211	0.3095238	0.3094527	0.2882136	0.3413822	0.3876719	0.3762447	0.3574144	0.3714286	0.3751538	0.3421769	0.2987722	0.2446809	0.2353808	0.2319588	0.1524853	0.1149881	0.0904255	0.0681363	0.066487	0.0832061	0.0550098	
heron sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.785E-4	0.0	4.148E-4	0.0	4.357E-4	6.642E-4	5.774E-4	3.04E-4	0.0	0.0	6.826E-4	0.0	0.0018433	0.0014903	0.0015	0.0	0.0010965	0.0	9.95E-4	0.0	0.0	5.094E-4	0.0	0.0	8.658E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
white egret sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American White Pelican	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.969E-4	0.0	4.519E-4	0.0021786	6.642E-4	2.887E-4	3.04E-4	0.0015	0.0031385	0.0013652	0.0	9.217E-4	0.0	0.0	0.0011779	0.0010965	0.0	0.0	0.0	0.0	5.094E-4	0.0	0.0	8.658E-4	6.15E-4	0.0	0.0	0.0	0.0	7.364E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Vulture	0.0	0.0	0.0	0.0032741	6.345E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.914E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Turkey Vulture	0.0016218	0.0036364	5.531E-4	0.0056127	0.0069797	0.0036326	0.0039262	0.0176638	0.038961	0.091253	0.1708134	0.2066202	0.2646205	0.2485314	0.2514161	0.2577217	0.2459584	0.2286409	0.1960065	0.1883091	0.1883959	0.2255217	0.1889401	0.1870343	0.1723757	0.1460542	0.1589912	0.1421569	0.1283582	0.1206262	0.1040799	0.1293938	0.1465149	0.1330798	0.1402597	0.1562116	0.1380952	0.1637108	0.1248227	0.0997543	0.0530191	0.021904	0.0055511	0.0053191	0.0015	0.0017969	0.0015267	6.549E-4	
Osprey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.569E-4	0.0069686	0.0340108	0.0244013	0.0488017	0.0362006	0.0340647	0.0398297	0.0289324	0.0513927	0.0443686	0.0513644	0.037788	0.0417288	0.039779	0.024735	0.0274123	0.0343137	0.0427861	0.0515654	0.0441299	0.0422822	0.0469417	0.0494297	0.030303	0.0375154	0.014966	0.0170532	0.0042553	0.0063882	0.0051546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swallow-tailed Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.95E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden Eagle	0.0	5.195E-4	0.0	0.0	0.0	5.189E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.803E-4	0.0	0.0	0.0014742	7.364E-4	0.0033698	7.93E-4	0.0	0.0	0.0	7.634E-4	0.0	
Sharp-shinned Hawk	0.0074603	0.012987	0.0099558	0.0060804	0.0095178	0.0067462	0.0066745	0.0131054	0.0150649	0.0099291	0.0129187	0.0118467	0.0111987	0.0126525	0.0183007	0.0112919	0.0124134	0.0072971	0.00326	0.0011769	0.0	8.026E-4	0.0	0.0	0.0	0.0	0.002193	7.003E-4	9.95E-4	9.208E-4	0.0024979	0.0076414	0.0099573	0.034981	0.030303	0.0473555	0.0394558	0.0552524	0.0255319	0.0226044	0.0213549	0.010952	0.0087232	0.0113982	0.009018	0.0116801	0.0061069	0.0058939	
Cooper's Hawk	0.0677911	0.0748052	0.0763274	0.0720299	0.0786802	0.0716139	0.0675304	0.0632479	0.0550649	0.0605201	0.0741627	0.0797909	0.0891746	0.1066426	0.1211329	0.1298572	0.0995958	0.0823959	0.0680522	0.0498235	0.0457338	0.0417335	0.0442396	0.0551416	0.0596685	0.0400471	0.0449561	0.0623249	0.0756219	0.0755064	0.1082431	0.1090168	0.1344239	0.1376426	0.1212121	0.1580566	0.1380952	0.148704	0.1070922	0.1199017	0.1030928	0.073294	0.0824742	0.0661094	0.0891784	0.0898473	0.0763359	0.0766208	
Sharp-shinned/Cooper's Hawk	0.0025949	0.001039	0.0022124	0.0023386	0.001269	0.0036326	0.005104	0.0017094	0.001039	9.456E-4	4.785E-4	0.002439	0.0016591	0.0027113	0.0013072	0.002989	0.0023095	0.0015202	8.15E-4	0.0011769	0.0027304	0.0	0.0	7.452E-4	0.001105	0.0011779	0.0	7.003E-4	9.95E-4	0.0	0.0033306	0.0010188	7.112E-4	7.605E-4	0.0051948	0.00246	0.0034014	0.0040928	0.0	0.0019656	0.0022091	8.425E-4	7.93E-4	0.0015198	0.0	8.985E-4	0.0015	0.0072037	
American Goshawk	0.0	0.0	0.0	0.0	6.345E-4	0.0	0.0	0.0	5.195E-4	0.0	4.785E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15E-4	0.0	0.0	0.0	0.0	0.0	0.0016849	0.0	0.0	0.001002	0.0	0.0	6.549E-4	
Accipitrine hawk sp. (former Accipiter sp.)	3.244E-4	5.195E-4	0.0	9.355E-4	0.001269	5.189E-4	3.926E-4	0.0011396	0.0020779	0.0014184	4.785E-4	0.0010453	0.0016591	0.0013556	8.715E-4	0.0013285	5.774E-4	0.0	4.075E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.112E-4	0.0038023	0.0025974	0.003075	0.0027211	0.0020464	0.0021277	4.914E-4	0.0014728	8.425E-4	7.93E-4	0.0015198	0.0	0.0017969	0.0	0.0	
Northern Harrier	0.033409	0.0368831	0.0481195	0.0519177	0.0634518	0.026985	0.0208088	0.025641	0.0290909	0.0208038	0.0172249	0.0226481	0.0228121	0.0167194	0.0091503	0.0079708	0.0066397	0.0051687	0.0044825	0.0027462	6.826E-4	0.0024077	9.217E-4	0.0014903	0.0	0.0011779	0.0032895	0.0028011	0.0039801	0.0018416	0.0066611	0.0101885	0.0078236	0.0129278	0.0164502	0.0246002	0.0163265	0.0381992	0.0163121	0.0260442	0.0139912	0.0151643	0.0111023	0.0113982	0.0230461	0.0269542	0.0251908	0.0261952	
Bald Eagle	0.1125527	0.1132468	0.1172566	0.0954163	0.1269036	0.0861443	0.0730271	0.1150997	0.1158442	0.1172577	0.1	0.0857143	0.0871008	0.0781744	0.0666667	0.0730654	0.0534065	0.0428702	0.0338223	0.045508	0.0327645	0.0497592	0.0313364	0.0409836	0.038674	0.0424028	0.0339912	0.0357143	0.038806	0.0561694	0.0499584	0.0585838	0.0618777	0.060076	0.0493506	0.0596556	0.0517007	0.0736698	0.0496454	0.0619165	0.0846834	0.0766639	0.0872324	0.081307	0.1172345	0.0925427	0.0923664	0.1126392	
Mississippi Kite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Broad-winged Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027113	0.0261438	0.0298904	0.0176097	0.0094254	0.008965	0.0047077	0.0020478	0.005618	0.0036866	0.0029806	0.0033149	0.0035336	0.0	0.0015	9.95E-4	9.208E-4	8.326E-4	0.0030565	0.0042674	0.0228137	0.0424242	0.0233702	0.0027211	0.0061392	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-shouldered Hawk	0.0103795	0.0145455	0.0127212	0.0070159	0.0076142	0.0041515	0.0078524	0.0039886	0.0051948	0.0042553	0.0057416	0.0031359	8.295E-4	0.0031631	8.715E-4	0.0033212	0.0011547	0.0015202	0.00163	3.923E-4	6.826E-4	8.026E-4	9.217E-4	0.0014903	0.0	0.0015	0.0010965	0.0	0.0039801	9.208E-4	8.326E-4	0.0	0.002845	0.0022814	0.0017316	0.00123	0.0020408	0.0034106	0.0014184	0.0078624	0.0088365	0.0033698	0.0023791	0.0030395	0.002004	0.0035939	0.0045802	0.0026195	
Broad-winged/Red-shouldered Hawk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.195E-4	0.0	0.0	0.0	0.0	4.519E-4	0.0	0.0	0.0	0.0	0.0	3.923E-4	0.0	0.0	0.0	0.0	0.001105	0.0	0.002193	0.0	0.0	0.0	0.0	5.094E-4	7.112E-4	0.0	8.658E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-tailed Hawk	0.2309439	0.2077922	0.2123894	0.2287184	0.2030457	0.1748832	0.1594032	0.2216524	0.24	0.2359338	0.2162679	0.2101045	0.2360017	0.2150926	0.2061002	0.2122219	0.1781178	0.1641836	0.1674817	0.1718321	0.1460751	0.1444623	0.1225806	0.1162444	0.1127072	0.1248528	0.1315789	0.1477591	0.1373134	0.1777164	0.1582015	0.1676006	0.1721195	0.181749	0.1359307	0.1457565	0.1571429	0.1773533	0.1546099	0.1882064	0.2290133	0.1988206	0.1808089	0.1960486	0.1713427	0.1841869	0.1969466	0.1591356	
Rough-legged Hawk	0.0139475	0.0171429	0.022677	0.0243218	0.0215736	0.0181629	0.0062819	0.0068376	0.0077922	0.0033097	0.0019139	0.0038328	0.0049772	0.0013556	0.0013072	0.0013285	2.887E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035461	0.0068796	0.0051546	0.0092671	0.0063442	0.0053191	0.00501	0.0035939	7.634E-4	0.0032744	
Buteo sp.	6.487E-4	0.0015584	0.0016593	0.0014032	0.001269	0.0010379	7.852E-4	0.0015	0.0015	4.728E-4	0.0033493	3.484E-4	0.0	0.0013556	8.715E-4	6.642E-4	5.774E-4	0.0015202	0.002445	7.846E-4	0.0020478	0.0	9.217E-4	0.0	0.001105	0.0011779	0.0	7.003E-4	0.0	0.0	8.326E-4	0.0	7.112E-4	0.0022814	0.0025974	0.00123	0.0027211	0.0013643	0.0021277	0.0019656	7.364E-4	0.0	0.001586	0.0	0.0015	0.0015	7.634E-4	6.549E-4	
hawk sp.	0.0022705	0.0015584	0.0022124	0.0032741	0.001269	0.0036326	0.0078524	5.698E-4	0.0036364	0.0028369	0.0028708	0.0027875	0.0020738	0.0022594	0.0017429	0.0039854	0.0037529	0.0024324	0.0036675	0.0031385	0.0054608	0.0016051	9.217E-4	0.0014903	0.0033149	0.0	0.0010965	7.003E-4	9.95E-4	0.0018416	8.326E-4	0.0050942	0.0049787	0.0038023	0.0069264	0.00492	0.0047619	0.005457	0.0021277	0.0034398	0.0029455	0.0016849	0.001586	0.0037994	0.002004	0.0	0.0022901	0.0045842	
eagle sp.	0.0	0.0	0.0011062	9.355E-4	0.0	5.189E-4	3.926E-4	5.698E-4	0.0	0.0	4.785E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.914E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Eastern Screech-Owl	0.0246513	0.0114286	0.0121681	0.0163704	0.0107868	0.0083031	0.0066745	0.0119658	0.0181818	0.0160757	0.0114833	0.0121951	0.0132725	0.0103931	0.0108932	0.0089671	0.0103926	0.0057768	0.0162999	0.0133386	0.0238908	0.0016051	9.217E-4	0.0014903	0.0015	0.0011779	0.0015	0.0015	0.00199	0.0092081	0.0049958	0.0066225	0.0085349	0.0068441	0.0069264	0.0110701	0.0081633	0.0115962	0.0070922	0.0117936	0.0125184	0.0075821	0.0134814	0.0121581	0.009018	0.0260557	0.0374046	0.0065488	
Snowy Owl	0.0317872	0.0145455	0.0149336	0.0126286	0.0107868	0.0046705	0.0011779	0.0011396	0.0109091	0.0018913	0.0052632	0.0108014	0.0066363	0.0031631	4.357E-4	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	7.93E-4	0.0296353	0.0681363	0.0485175	0.0320611	0.0491159	
Great Horned Owl	0.0265975	0.0290909	0.0387168	0.0449018	0.0634518	0.0498184	0.0443659	0.0940171	0.0867532	0.0799054	0.0770335	0.0919861	0.1045209	0.1495707	0.1172113	0.1371637	0.1047921	0.076315	0.0493073	0.0207925	0.0040956	0.0032103	0.0046083	0.0	0.001105	0.0023557	0.0010965	7.003E-4	0.00199	0.0046041	0.0083264	0.0127356	0.0156472	0.0197719	0.034632	0.0202952	0.022449	0.026603	0.0148936	0.02457	0.0213549	0.0092671	0.0174465	0.0205167	0.0140281	0.0215633	0.0320611	0.0307793	
Barred Owl	0.0055141	0.0041558	0.0060841	0.0023386	0.0050761	0.0025947	0.0098155	0.0034188	0.0098701	0.0094563	0.0052632	0.0121951	0.0091248	0.0085856	0.0104575	0.0046496	0.0028868	0.0024324	0.0036675	0.0035308	0.0013652	0.0	9.217E-4	0.0022355	0.001105	0.0011779	0.002193	7.003E-4	0.0	0.0027624	0.0016653	5.094E-4	0.0	7.605E-4	0.0	0.00123	0.0027211	6.821E-4	7.092E-4	4.914E-4	0.0051546	0.0050548	0.0055511	0.0022796	0.001002	0.0026954	0.0114504	0.0032744	
